"timeframe","Geo2010","TotPop","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
1990,"MD Tract 031 7010.01",5227,24031701001,"01JAN1990","31DEC1990",24,11,20,4.2,78,7.0,9.6,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7010.02",3936,24031701002,"01JAN1990","31DEC1990",23,5.7,23,10,73,5.6,10,2.5,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7010.04",4467,24031701004,"01JAN1990","31DEC1990",23,8.8,18,4.7,81,8.7,4.9,19,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7010.05",2114,24031701005,"01JAN1990","31DEC1990",16,16,9.9,5.6,87,1.4,4.0,17,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7010.06",5663,24031701006,"01JAN1990","31DEC1990",26,13,19,1.6,82,4.9,11,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7010.07",767,24031701007,"01JAN1990","31DEC1990",23,9.0,17,4.7,81,8.5,4.9,19,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7011.01",4600,24031701101,"01JAN1990","31DEC1990",21,10,15,5.1,79,7.2,8.7,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7011.02",5206,24031701102,"01JAN1990","31DEC1990",23,8.1,19,6.9,75,13,5.2,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.01",4471,24031701201,"01JAN1990","31DEC1990",18,12,23,5.3,75,8.8,10,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.02",2658,24031701202,"01JAN1990","31DEC1990",21,17,13,0.5,92,3.6,4.0,12,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.05",5673,24031701205,"01JAN1990","31DEC1990",23,11,13,1.0,90,3.3,5.3,5.1,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.06",6452,24031701206,"01JAN1990","31DEC1990",23,8.1,25,2.9,77,8.2,12,7.5,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.10",3959,24031701210,"01JAN1990","31DEC1990",31,3.6,15,2.5,86,3.5,8.0,5.2,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.11",2503,24031701211,"01JAN1990","31DEC1990",31,3.5,23,7.9,69,5.9,17,20,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.12",3153,24031701212,"01JAN1990","31DEC1990",28,4.6,12,6.6,80,3.2,8.9,8.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.13",4316,24031701213,"01JAN1990","31DEC1990",10,13,22,3.6,84,4.1,7.4,21,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.14",1725,24031701214,"01JAN1990","31DEC1990",10,13,22,3.6,84,4.1,7.4,21,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.15",3999,24031701215,"01JAN1990","31DEC1990",10,13,22,3.6,84,4.1,7.4,21,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.16",1559,24031701216,"01JAN1990","31DEC1990",14,19,42,6.3,66,16,11,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.18",1892,24031701218,"01JAN1990","31DEC1990",14,19,42,6.3,66,16,11,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.19",3190,24031701219,"01JAN1990","31DEC1990",14,19,42,6.3,66,16,11,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.20",658,24031701220,"01JAN1990","31DEC1990",20,13,12,0.0,91,1.8,7.2,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7012.21",965,24031701221,"01JAN1990","31DEC1990",20,13,12,0.0,91,1.8,7.2,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.03",3986,24031701303,"01JAN1990","31DEC1990",23,7.1,13,2.8,85,1.9,10,5.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.04",6870,24031701304,"01JAN1990","31DEC1990",29,3.8,7.0,5.3,88,2.9,4.2,6.7,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.06",2086,24031701306,"01JAN1990","31DEC1990",29,2.6,5.5,5.9,86,5.2,2.6,2.7,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.07",2464,24031701307,"01JAN1990","31DEC1990",29,3.5,9.7,3.8,87,2.8,6.6,5.3,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.08",1695,24031701308,"01JAN1990","31DEC1990",28,11,6.7,9.4,83,2.0,5.2,2.7,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.12",5943,24031701312,"01JAN1990","31DEC1990",32,3.2,8.2,6.7,83,3.6,5.9,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.13",3783,24031701313,"01JAN1990","31DEC1990",32,3.2,8.2,6.7,83,3.5,5.8,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.14",1016,24031701314,"01JAN1990","31DEC1990",24,5.7,10,9.5,82,2.3,5.4,20,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.15",3465,24031701315,"01JAN1990","31DEC1990",24,6.1,10,9.6,83,2.3,5.2,19,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.16",2760,24031701316,"01JAN1990","31DEC1990",23,14,5.1,11,85,1.7,1.8,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7013.17",2347,24031701317,"01JAN1990","31DEC1990",23,14,5.2,11,86,1.7,1.8,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.07",5154,24031701407,"01JAN1990","31DEC1990",30,5.2,13,18,64,3.6,14,9.7,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.08",5573,24031701408,"01JAN1990","31DEC1990",25,7.1,13,10,78,2.6,9.1,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.09",3828,24031701409,"01JAN1990","31DEC1990",33,6.3,11,7.6,81,2.4,9.3,9.4,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.10",5305,24031701410,"01JAN1990","31DEC1990",24,2.8,14,14,71,2.8,12,16,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.14",5839,24031701414,"01JAN1990","31DEC1990",27,6.6,18,20,60,5.8,14,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.15",7628,24031701415,"01JAN1990","31DEC1990",28,5.3,18,27,54,4.1,14,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.17",4322,24031701417,"01JAN1990","31DEC1990",20,2.6,17,37,51,5.2,6.3,31,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.18",3296,24031701418,"01JAN1990","31DEC1990",22,5.2,19,15,66,4.0,14,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.20",2993,24031701420,"01JAN1990","31DEC1990",22,5.2,19,15,66,4.0,14,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.21",1295,24031701421,"01JAN1990","31DEC1990",22,5.2,19,15,66,4.0,14,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.22",1758,24031701422,"01JAN1990","31DEC1990",20,2.6,17,37,51,5.2,6.3,31,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7014.23",4454,24031701423,"01JAN1990","31DEC1990",20,2.6,17,37,51,5.2,6.3,31,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.03",6911,24031701503,"01JAN1990","31DEC1990",24,12,16,17,67,4.3,11,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.05",5276,24031701505,"01JAN1990","31DEC1990",16,16,24,27,58,7.0,7.3,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.06",4772,24031701506,"01JAN1990","31DEC1990",24,12,13,11,76,3.7,8.5,7.0,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.07",4095,24031701507,"01JAN1990","31DEC1990",25,11,19,12,68,1.4,19,10,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.08",2247,24031701508,"01JAN1990","31DEC1990",20,11,29,34,45,11,9.3,37,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7015.09",5408,24031701509,"01JAN1990","31DEC1990",20,11,29,34,45,11,9.3,37,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7016.01",2900,24031701601,"01JAN1990","31DEC1990",24,7.9,44,31,30,23,15,35,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7016.02",4662,24031701602,"01JAN1990","31DEC1990",23,7.1,43,36,27,22,14,35,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7017.01",3805,24031701701,"01JAN1990","31DEC1990",20,12,15,27,62,8.2,2.2,38,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7017.02",2495,24031701702,"01JAN1990","31DEC1990",17,6.2,24,34,46,14,6.3,42,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7017.03",2175,24031701703,"01JAN1990","31DEC1990",20,12,30,18,55,14,11,16,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7017.04",2585,24031701704,"01JAN1990","31DEC1990",22,11,18,40,50,5.5,3.3,25,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7018",4869,24031701800,"01JAN1990","31DEC1990",23,11,20,41,47,8.2,2.6,29,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7019",2948,24031701900,"01JAN1990","31DEC1990",22,7.2,46,18,34,43,4.6,40,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7020",5216,24031702000,"01JAN1990","31DEC1990",31,6.8,54,34,18,33,15,32,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7021.01",4597,24031702101,"01JAN1990","31DEC1990",25,11,34,40,35,16,8.9,31,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7021.02",3546,24031702102,"01JAN1990","31DEC1990",21,15,10,7.6,86,3.2,3.6,9.7,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7022",4946,24031702200,"01JAN1990","31DEC1990",21,12,21,18,65,10,5.8,19,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7023.01",2325,24031702301,"01JAN1990","31DEC1990",19,7.1,39,34,36,23,6.7,32,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7023.02",4283,24031702302,"01JAN1990","31DEC1990",21,13,22,20,58,17,3.8,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7024.01",2371,24031702401,"01JAN1990","31DEC1990",19,17,13,21,72,3.8,2.7,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7024.02",4168,24031702402,"01JAN1990","31DEC1990",17,8.8,32,30,46,17,5.3,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7025",1942,24031702500,"01JAN1990","31DEC1990",7.4,22,38,35,30,29,4.9,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7026.01",3542,24031702601,"01JAN1990","31DEC1990",12,17,34,41,33,20,5.4,26,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7026.02",3430,24031702602,"01JAN1990","31DEC1990",15,7.5,27,35,44,17,4.8,37,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7027",7148,24031702700,"01JAN1990","31DEC1990",24,12,32,29,50,17,4.2,27,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7028",3853,24031702800,"01JAN1990","31DEC1990",15,16,13,26,65,6.6,2.5,6.2,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7029",4327,24031702900,"01JAN1990","31DEC1990",21,21,9.5,10,83,2.6,2.5,8.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7030",1767,24031703000,"01JAN1990","31DEC1990",20,17,11,8.4,76,8.5,6.6,20,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7031",3886,24031703100,"01JAN1990","31DEC1990",19,17,16,8.5,79,4.2,7.9,12,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.01",7470,24031703201,"01JAN1990","31DEC1990",20,9.8,17,7.2,77,5.3,9.9,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.02",5482,24031703202,"01JAN1990","31DEC1990",19,12,13,4.8,84,4.0,6.9,15,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.06",3678,24031703206,"01JAN1990","31DEC1990",23,9.3,24,12,67,5.7,15,9.2,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.07",4484,24031703207,"01JAN1990","31DEC1990",20,8.4,29,23,55,13,9.5,21,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.08",5405,24031703208,"01JAN1990","31DEC1990",23,17,15,15,77,2.3,6.1,10,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.09",4124,24031703209,"01JAN1990","31DEC1990",19,27,29,11,66,13,10,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.10",3264,24031703210,"01JAN1990","31DEC1990",20,19,21,11,74,6.2,8.9,7.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.12",7333,24031703212,"01JAN1990","31DEC1990",24,8.9,22,20,62,6.4,11,16,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.13",4000,24031703213,"01JAN1990","31DEC1990",21,5.5,25,29,50,12,8.6,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.14",6249,24031703214,"01JAN1990","31DEC1990",21,5.5,25,29,50,12,8.6,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.15",2382,24031703215,"01JAN1990","31DEC1990",21,5.5,25,29,50,12,8.6,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.16",3962,24031703216,"01JAN1990","31DEC1990",3.7,74,10,5.7,89,2.3,2.5,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.18",579,24031703218,"01JAN1990","31DEC1990",3.7,74,10,5.7,89,2.3,2.5,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.19",1445,24031703219,"01JAN1990","31DEC1990",3.7,74,10,5.7,89,2.3,2.5,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.20",4674,24031703220,"01JAN1990","31DEC1990",23,12,22,19,64,6.2,11,15,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7032.21",2811,24031703221,"01JAN1990","31DEC1990",24,8.9,22,20,62,6.4,11,16,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7033.01",4011,24031703301,"01JAN1990","31DEC1990",19,11,19,6.2,73,9.1,10,10,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7033.02",3283,24031703302,"01JAN1990","31DEC1990",22,10,18,8.8,73,6.9,11,19,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7034.01",4409,24031703401,"01JAN1990","31DEC1990",21,14,27,7.4,69,10,12,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7034.02",3380,24031703402,"01JAN1990","31DEC1990",24,14,20,11,64,10,14,9.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7034.03",3009,24031703403,"01JAN1990","31DEC1990",24,11,22,12,68,12,7.5,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7034.04",2680,24031703404,"01JAN1990","31DEC1990",29,8.2,31,29,37,23,10,31,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7035.01",5769,24031703501,"01JAN1990","31DEC1990",25,8.1,29,15,56,17,13,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7035.02",2677,24031703502,"01JAN1990","31DEC1990",17,13,16,13,75,4.3,6.7,22,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7036.01",4138,24031703601,"01JAN1990","31DEC1990",18,14,21,7.0,75,11,7.3,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7036.02",2735,24031703602,"01JAN1990","31DEC1990",23,17,12,3.1,89,4.3,3.6,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7037.01",3279,24031703701,"01JAN1990","31DEC1990",24,9.4,25,15,60,15,8.6,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7037.02",3112,24031703702,"01JAN1990","31DEC1990",22,14,22,8.1,70,10,12,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7038",1544,24031703800,"01JAN1990","31DEC1990",14,14,29,3.6,67,20,9.1,37,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7039.01",2910,24031703901,"01JAN1990","31DEC1990",20,15,15,12,76,5.5,6.2,2.9,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7039.02",6652,24031703902,"01JAN1990","31DEC1990",24,11,19,20,61,11,6.8,24,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7040",5673,24031704000,"01JAN1990","31DEC1990",16,19,17,15,72,7.8,5.7,8.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7041",4423,24031704100,"01JAN1990","31DEC1990",23,17,8.7,3.3,91,3.4,2.3,6.0,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7042",2333,24031704200,"01JAN1990","31DEC1990",19,21,12,5.0,88,3.2,3.9,14,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7043",3355,24031704300,"01JAN1990","31DEC1990",19,15,9.3,2.2,90,3.8,4.3,12,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7044.01",3194,24031704401,"01JAN1990","31DEC1990",18,19,22,4.0,83,5.8,6.8,6.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7044.03",1627,24031704403,"01JAN1990","31DEC1990",13,18,25,2.4,85,5.8,7.1,9.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7044.04",3998,24031704404,"01JAN1990","31DEC1990",13,18,25,2.4,85,5.8,7.1,9.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7045.01",3467,24031704501,"01JAN1990","31DEC1990",20,16,28,4.7,77,7.5,11,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7045.02",2606,24031704502,"01JAN1990","31DEC1990",22,14,24,3.5,82,3.7,10,7.9,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7045.03",3576,24031704503,"01JAN1990","31DEC1990",21,15,17,3.5,85,4.5,6.3,9.0,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7046",4791,24031704600,"01JAN1990","31DEC1990",19,16,20,2.9,84,5.0,7.6,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7047",3612,24031704700,"01JAN1990","31DEC1990",24,17,9.7,1.1,93,3.4,2.3,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7048.03",2607,24031704803,"01JAN1990","31DEC1990",6.5,13,19,3.0,83,9.1,5.3,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7048.04",897,24031704804,"01JAN1990","31DEC1990",6.5,13,19,3.0,83,9.1,5.3,34,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7048.05",1016,24031704805,"01JAN1990","31DEC1990",4.2,19,21,3.0,79,8.0,8.8,7.4,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7048.06",1476,24031704806,"01JAN1990","31DEC1990",4.2,19,21,3.0,79,8.0,8.8,7.4,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7050",4281,24031705000,"01JAN1990","31DEC1990",13,12,13,8.5,81,8.1,2.4,12,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7051",4332,24031705100,"01JAN1990","31DEC1990",19,25,10,2.5,93,2.2,2.4,12,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7052",3149,24031705200,"01JAN1990","31DEC1990",23,18,12,4.6,92,1.4,2.5,6.9,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7053",2001,24031705300,"01JAN1990","31DEC1990",30,15,7.6,0.8,95,2.3,2.2,4.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7054",2704,24031705400,"01JAN1990","31DEC1990",24,14,5.0,0.3,99,0.1,0.8,10,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7055.01",2348,24031705501,"01JAN1990","31DEC1990",15,26,21,2.5,87,6.9,3.0,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7055.02",3522,24031705502,"01JAN1990","31DEC1990",15,26,21,2.6,87,6.9,3.1,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7056.01",2502,24031705601,"01JAN1990","31DEC1990",21,14,16,0.4,92,4.5,3.5,9.1,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7056.02",3351,24031705602,"01JAN1990","31DEC1990",7.0,28,35,3.8,81,9.9,4.6,15,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7057.01",3777,24031705701,"01JAN1990","31DEC1990",22,20,18,1.4,88,6.5,4.1,8.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7057.02",4369,24031705702,"01JAN1990","31DEC1990",20,24,13,0.8,93,3.2,2.6,5.5,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7058",5522,24031705800,"01JAN1990","31DEC1990",22,14,16,1.2,89,5.5,4.2,13,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7059.01",3826,24031705901,"01JAN1990","31DEC1990",22,16,22,1.5,84,5.6,8.6,3.3,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7059.02",3878,24031705902,"01JAN1990","31DEC1990",22,17,21,1.2,88,2.4,7.9,11,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7059.03",4116,24031705903,"01JAN1990","31DEC1990",21,19,30,1.8,80,5.0,13,4.9,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7060.05",4478,24031706005,"01JAN1990","31DEC1990",26,6.1,21,3.7,79,4.1,13,7.6,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7060.07",7640,24031706007,"01JAN1990","31DEC1990",31,5.8,19,2.1,80,3.9,14,6.8,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7060.08",4703,24031706008,"01JAN1990","31DEC1990",28,6.9,20,2.2,82,4.5,11,7.3,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7060.09",4336,24031706009,"01JAN1990","31DEC1990",28,6.9,20,2.2,82,4.4,11,7.3,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
1990,"MD Tract 031 7060.10",2245,24031706010,"01JAN1990","31DEC1990",24,7.7,23,7.2,76,5.1,12,18,".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
